cod_mun,municipio
03-33-046,Peñamellera Alta
03-33-047,Peñamellera Baja
03-33-048,Pesoz
03-33-049,Piloña
03-33-050,Ponga
03-33-051,Pravia
03-33-052,Proaza
03-33-053,Quirós
03-33-054,"Regueras, Las"
03-33-055,Ribadedeva
03-33-056,Ribadesella
03-33-057,Ribera de Arriba
03-33-058,Riosa
03-33-059,Salas
03-33-060,San Martín del Rey Aurelio
03-33-061,San Martín de Oscos
03-33-062,Santa Eulalia de Oscos
03-33-063,San Tirso de Abres
03-33-064,Santo Adriano
03-33-065,Sariego
03-33-066,Siero
03-33-067,Sobrescobio
03-33-068,Somiedo
03-33-069,Soto del Barco
03-33-070,Tapia de Casariego
03-33-071,Taramundi
03-33-072,Teverga
03-33-073,Tineo
03-33-074,Vegadeo
03-33-075,Villanueva de Oscos
03-33-076,Villaviciosa
03-33-077,Villayón
03-33-078,Yernes y Tameza
08-34-001,Abarca de Campos
08-34-003,Abia de las Torres
08-34-004,Aguilar de Campoo
08-34-005,Alar del Rey
08-34-006,Alba de Cerrato
08-34-009,Amayuelas de Arriba
08-34-010,Ampudia
08-34-011,Amusco
08-34-012,Antigüedad
08-34-015,Arconada
08-34-017,Astudillo
08-34-018,Autilla del Pino
08-34-019,Autillo de Campos
08-34-020,Ayuela
08-34-022,Baltanás
08-34-023,Venta de Baños
08-34-024,Baquerín de Campos
08-34-025,Bárcena de Campos
08-34-027,Barruelo de Santullán
08-34-028,Báscones de Ojeda
08-34-029,Becerril de Campos
08-34-031,Belmonte de Campos
08-34-032,Berzosilla
08-34-033,Boada de Campos
08-34-034,Boadilla del Camino
08-34-035,Boadilla de Rioseco
08-34-036,Brañosera
08-34-037,Buenavista de Valdavia
08-34-038,Bustillo de la Vega
08-34-039,Bustillo del Páramo de Carrión
08-34-041,Calahorra de Boedo
08-34-042,Calzada de los Molinos
08-34-045,Capillas
08-34-046,Cardeñosa de Volpejera
08-34-047,Carrión de los Condes
08-34-048,Castil de Vela
08-34-049,Castrejón de la Peña
08-34-050,Castrillo de Don Juan
08-34-051,Castrillo de Onielo
08-34-052,Castrillo de Villavega
08-34-053,Castromocho
08-34-055,Cervatos de la Cueza
08-34-056,Cervera de Pisuerga
08-34-057,Cevico de la Torre
08-34-058,Cevico Navero
08-34-059,Cisneros
08-34-060,Cobos de Cerrato
08-34-061,Collazos de Boedo
08-34-062,Congosto de Valdavia
08-34-063,Cordovilla la Real
08-34-066,Cubillas de Cerrato
08-34-067,Dehesa de Montejo
08-34-068,Dehesa de Romanos
08-34-069,Dueñas
08-34-070,Espinosa de Cerrato
08-34-071,Espinosa de Villagonzalo
08-34-072,Frechilla
08-34-073,Fresno del Río
08-34-074,Frómista
08-34-076,Fuentes de Nava
08-34-077,Fuentes de Valdepero
08-34-079,Grijota
08-34-080,Guardo
08-34-081,Guaza de Campos
08-34-082,Hérmedes de Cerrato
08-34-083,Herrera de Pisuerga
08-34-084,Herrera de Valdecañas
08-34-086,Hontoria de Cerrato
08-34-087,Hornillos de Cerrato
08-34-088,Husillos
08-34-089,Itero de la Vega
08-34-091,Lagartos
08-34-092,Lantadilla
08-34-093,"Vid de Ojeda, La"
08-34-094,Ledigos
08-34-096,Lomas
08-34-098,Magaz de Pisuerga
08-34-099,Manquillos
08-34-100,Mantinos
08-34-101,Marcilla de Campos
08-34-102,Mazariegos
08-34-103,Mazuecos de Valdeginate
08-34-104,Melgar de Yuso
08-34-106,Meneses de Campos
08-34-107,Micieces de Ojeda
08-34-108,Monzón de Campos
08-34-109,Moratinos
08-34-110,Mudá
08-34-112,Nogal de las Huertas
08-34-113,Olea de Boedo
08-34-114,Olmos de Ojeda
08-34-116,Osornillo
08-34-120,Palencia
08-34-121,Palenzuela
08-34-122,Páramo de Boedo
08-34-123,Paredes de Nava
08-34-124,Payo de Ojeda
08-34-125,Pedraza de Campos
08-34-126,Pedrosa de la Vega
08-34-127,Perales
08-34-129,Pino del Río
08-34-130,Piña de Campos
08-34-131,Población de Arroyo
08-34-132,Población de Campos
08-34-133,Población de Cerrato
08-34-134,Polentinos
08-34-135,Pomar de Valdivia
08-34-136,Poza de la Vega
08-34-137,Pozo de Urama
08-34-139,Prádanos de Ojeda
08-34-140,"Puebla de Valdavia, La"
08-34-141,Quintana del Puente
08-34-143,Quintanilla de Onsoña
08-34-146,Reinoso de Cerrato
08-34-147,Renedo de la Vega
08-34-149,Requena de Campos
08-34-151,Respenda de la Peña
08-34-152,Revenga de Campos
08-34-154,Revilla de Collazos
08-34-155,Ribas de Campos
08-34-156,Riberos de la Cueza
08-34-157,Saldaña
08-34-158,Salinas de Pisuerga
08-34-159,San Cebrián de Campos
08-34-160,San Cebrián de Mudá
08-34-161,San Cristóbal de Boedo
08-34-163,San Mamés de Campos
08-34-165,San Román de la Cuba
08-34-167,Santa Cecilia del Alcor
08-34-168,Santa Cruz de Boedo
08-34-169,Santervás de la Vega
08-34-170,Santibáñez de Ecla
08-34-171,Santibáñez de la Peña
08-34-174,Santoyo
08-34-175,"Serna, La"
08-34-176,Sotobañado y Priorato
08-34-177,Soto de Cerrato
08-34-178,Tabanera de Cerrato
08-34-179,Tabanera de Valdavia
08-34-180,Támara de Campos
08-34-181,Tariego de Cerrato
08-34-182,Torquemada
08-34-184,Torremormojón
08-34-185,Triollo
08-34-186,Valbuena de Pisuerga
08-34-189,Valdeolmillos
08-34-190,Valderrábano
08-34-192,Valde-Ucieza
08-34-196,Valle de Cerrato
08-34-199,Velilla del Río Carrión
08-34-201,Vertavillo
08-34-202,Villabasta de Valdavia
08-34-204,Villacidaler
08-34-205,Villaconancio
08-34-206,Villada
08-34-208,Villaeles de Valdavia
08-34-210,Villahán
08-34-211,Villaherreros
08-34-213,Villalaco
08-34-214,Villalba de Guardo
08-34-215,Villalcázar de Sirga
08-34-216,Villalcón
08-34-217,Villalobón
08-34-218,Villaluenga de la Vega
08-34-220,Villamartín de Campos
08-34-221,Villamediana
08-34-222,Villameriel
08-34-223,Villamoronta
08-34-224,Villamuera de la Cueza
08-34-225,Villamuriel de Cerrato
08-34-227,Villanueva del Rebollar
08-34-228,Villanuño de Valdavia
08-34-229,Villaprovedo
08-34-230,Villarmentero de Campos
08-34-231,Villarrabé
08-34-232,Villarramiel
08-34-233,Villasarracino
08-34-234,Villasila de Valdavia
08-34-236,Villaturde
08-34-237,Villaumbrales
08-34-238,Villaviudas
08-34-240,Villerías de Campos
08-34-241,Villodre
08-34-242,Villodrigo
08-34-243,Villoldo
08-34-245,Villota del Páramo
08-34-246,Villovieco
08-34-901,Osorno la Mayor
08-34-902,Valle del Retortillo
08-34-903,Loma de Ucieza
08-34-904,"Pernía, La"
05-35-001,Agaete
05-35-002,Agüimes
05-35-003,Antigua
05-35-004,Arrecife
05-35-005,Artenara
05-35-006,Arucas
05-35-007,Betancuria
05-35-008,Firgas
05-35-009,Gáldar
05-35-010,Haría
05-35-011,Ingenio
05-35-012,Mogán
05-35-013,Moya
05-35-014,"Oliva, La"
05-35-015,Pájara
05-35-016,"Palmas de Gran Canaria, Las"
05-35-017,Puerto del Rosario
05-35-018,San Bartolomé
05-35-019,San Bartolomé de Tirajana
05-35-020,"Aldea de San Nicolás, La"
05-35-021,Santa Brígida
05-35-022,Santa Lucía de Tirajana
05-35-023,Santa María de Guía de Gran Canaria
05-35-024,Teguise
05-35-025,Tejeda
05-35-026,Telde
05-35-027,Teror
05-35-028,Tías
05-35-029,Tinajo
05-35-030,Tuineje
05-35-031,Valsequillo de Gran Canaria
05-35-032,Valleseco
05-35-033,Vega de San Mateo
05-35-034,Yaiza
11-36-001,Arbo
11-36-002,Barro
11-36-003,Baiona
11-36-004,Bueu
11-36-005,Caldas de Reis
11-36-006,Cambados
11-36-007,Campo Lameiro
11-36-008,Cangas
11-36-009,"Cañiza, A"
11-36-010,Catoira
11-36-011,Cerdedo
11-36-012,Cotobade
11-36-013,Covelo
11-36-014,Crecente
11-36-015,Cuntis
11-36-016,Dozón
11-36-017,"Estrada, A"
11-36-018,Forcarei
11-36-019,Fornelos de Montes
11-36-020,Agolada
11-36-021,Gondomar
11-36-022,"Grove, O"
11-36-023,"Guarda, A"
11-36-024,Lalín
11-36-025,"Lama, A"
11-36-026,Marín
11-36-027,Meaño
11-36-028,Meis
11-36-029,Moaña
11-36-030,Mondariz
11-36-031,Mondariz-Balneario
11-36-032,Moraña
11-36-033,Mos
11-36-034,"Neves, As"
11-36-035,Nigrán
11-36-036,Oia
11-36-037,Pazos de Borbén
11-36-038,Pontevedra
11-36-039,"Porriño, O"
11-36-040,Portas
11-36-041,Poio
11-36-042,Ponteareas
11-36-043,Ponte Caldelas
11-36-044,Pontecesures
11-36-045,Redondela
11-36-046,Ribadumia
11-36-047,Rodeiro
11-36-048,"Rosal, O"
11-36-049,Salceda de Caselas
11-36-050,Salvaterra de Miño
11-36-051,Sanxenxo
11-36-052,Silleda
11-36-053,Soutomaior
11-36-054,Tomiño
11-36-055,Tui
11-36-056,Valga
11-36-057,Vigo
11-36-058,Vilaboa
11-36-059,Vila de Cruces
11-36-060,Vilagarcía de Arousa
11-36-061,Vilanova de Arousa
11-36-901,"Illa de Arousa, A"
08-37-001,Abusejo
08-37-002,Agallas
08-37-003,Ahigal de los Aceiteros
08-37-004,Ahigal de Villarino
08-37-005,"Alameda de Gardón, La"
08-37-006,"Alamedilla, La"
08-37-007,Alaraz
08-37-008,Alba de Tormes
08-37-009,Alba de Yeltes
08-37-010,"Alberca, La"
08-37-011,"Alberguería de Argañán, La"
08-37-012,Alconada
08-37-013,Aldeacipreste
08-37-014,Aldeadávila de la Ribera
08-37-015,Aldea del Obispo
08-37-016,Aldealengua
08-37-017,Aldeanueva de Figueroa
08-37-018,Aldeanueva de la Sierra
08-37-019,Aldearrodrigo
08-37-020,Aldearrubia
08-37-021,Aldeaseca de Alba
08-37-022,Aldeaseca de la Frontera
08-37-023,Aldeatejada
08-37-024,Aldeavieja de Tormes
08-37-025,Aldehuela de la Bóveda
08-37-026,Aldehuela de Yeltes
08-37-027,Almenara de Tormes
08-37-028,Almendra
08-37-029,Anaya de Alba
08-37-030,Añover de Tormes
08-37-031,Arabayona de Mógica
08-37-032,Arapiles
08-37-033,Arcediano
08-37-034,"Arco, El"
08-37-035,Armenteros
08-37-036,San Miguel del Robledo
08-37-037,"Atalaya, La"
08-37-038,Babilafuente
08-37-039,Bañobárez
08-37-040,Barbadillo
08-37-041,Barbalos
08-37-042,Barceo
08-37-044,Barruecopardo
08-37-045,"Bastida, La"
08-37-046,Béjar
08-37-047,Beleña
08-37-049,Bermellar
08-37-050,Berrocal de Huebra
08-37-051,Berrocal de Salvatierra
08-37-052,Boada
08-37-054,"Bodón, El"
08-37-055,Bogajo
08-37-056,"Bouza, La"
08-37-057,Bóveda del Río Almar
08-37-058,Brincones
08-37-059,Buenamadre
08-37-060,Buenavista
08-37-061,"Cabaco, El"
08-37-062,Cabezabellosa de la Calzada
08-37-063,"Cabeza de Béjar, La"
08-37-065,Cabeza del Caballo
08-37-067,Cabrerizos
08-37-068,Cabrillas
08-37-069,Calvarrasa de Abajo
08-37-070,Calvarrasa de Arriba
08-37-071,"Calzada de Béjar, La"
08-37-072,Calzada de Don Diego
08-37-073,Calzada de Valdunciel
08-37-074,Campillo de Azaba
08-37-077,"Campo de Peñaranda, El"
08-37-078,Candelario
08-37-079,Canillas de Abajo
08-37-080,Cantagallo
08-37-081,Cantalapiedra
08-37-082,Cantalpino
08-37-083,Cantaracillo
08-37-085,Carbajosa de la Sagrada
08-37-086,Carpio de Azaba
08-37-087,Carrascal de Barregas
08-37-088,Carrascal del Obispo
08-37-089,Casafranca
08-37-090,"Casas del Conde, Las"
08-37-091,Casillas de Flores
08-37-092,Castellanos de Moriscos
08-37-096,Castillejo de Martín Viejo
08-37-097,Castraz
08-37-098,Cepeda
08-37-099,Cereceda de la Sierra
08-37-100,Cerezal de Peñahorcada
08-37-101,Cerralbo
08-37-102,"Cerro, El"
08-37-103,Cespedosa de Tormes
08-37-104,Cilleros de la Bastida
08-37-106,Cipérez
08-37-107,Ciudad Rodrigo
08-37-108,Coca de Alba
08-37-109,Colmenar de Montemayor
08-37-110,Cordovilla
08-37-112,Cristóbal
08-37-113,"Cubo de Don Sancho, El"
08-37-114,Chagarcía Medianero
08-37-115,Dios le Guarde
08-37-116,Doñinos de Ledesma
08-37-117,Doñinos de Salamanca
08-37-118,Éjeme
08-37-119,"Encina, La"
08-37-120,Encina de San Silvestre
08-37-121,Encinas de Abajo
08-37-122,Encinas de Arriba
08-37-123,Encinasola de los Comendadores
08-37-124,Endrinal
08-37-125,Escurial de la Sierra
08-37-126,Espadaña
08-37-127,Espeja
08-37-128,Espino de la Orbada
08-37-129,Florida de Liébana
08-37-130,Forfoleda
08-37-131,Frades de la Sierra
08-37-132,"Fregeneda, La"
08-37-133,Fresnedoso
08-37-134,Fresno Alhándiga
08-37-135,"Fuente de San Esteban, La"
08-37-136,Fuenteguinaldo
08-37-137,Fuenteliante
08-37-138,Fuenterroble de Salvatierra
08-37-139,Fuentes de Béjar
08-37-140,Fuentes de Oñoro
08-37-141,Gajates
08-37-142,Galindo y Perahuy
08-37-143,Galinduste
08-37-144,Galisancho
08-37-145,Gallegos de Argañán
08-37-146,Gallegos de Solmirón
08-37-147,Garcibuey
08-37-148,Garcihernández
08-37-149,Garcirrey
08-37-150,Gejuelo del Barro
08-37-151,Golpejas
08-37-152,Gomecello
08-37-154,Guadramiro
08-37-155,Guijo de Ávila
08-37-156,Guijuelo
08-37-157,Herguijuela de Ciudad Rodrigo
08-37-158,Herguijuela de la Sierra
08-37-159,Herguijuela del Campo
08-37-160,Hinojosa de Duero
08-37-161,Horcajo de Montemayor
08-37-162,Horcajo Medianero
08-37-163,"Hoya, La"
08-37-164,Huerta
08-37-165,Iruelos
08-37-166,Ituero de Azaba
08-37-167,Juzbado
08-37-168,Lagunilla
08-37-169,Larrodrigo
08-37-170,Ledesma
08-37-171,Ledrada
08-37-172,Linares de Riofrío
08-37-173,Lumbrales
08-37-174,Macotera
08-37-175,Machacón
08-37-176,Madroñal
08-37-177,"Maíllo, El"
08-37-178,Malpartida
08-37-179,Mancera de Abajo
08-37-180,"Manzano, El"
08-37-181,Martiago
08-37-182,Martinamor
08-37-183,Martín de Yeltes
08-37-184,Masueco
08-37-185,Castellanos de Villiquera
08-37-186,"Mata de Ledesma, La"
08-37-187,Matilla de los Caños del Río
08-37-188,"Maya, La"
08-37-189,Membribe de la Sierra
08-37-190,Mieza
08-37-191,"Milano, El"
08-37-192,Miranda de Azán
08-37-193,Miranda del Castañar
08-37-194,Mogarraz
08-37-195,Molinillo
08-37-196,Monforte de la Sierra
08-37-197,Monleón
08-37-198,Monleras
08-37-199,Monsagro
08-37-200,Montejo
08-37-201,Montemayor del Río
08-37-202,Monterrubio de Armuña
08-37-203,Monterrubio de la Sierra
08-37-204,Morasverdes
08-37-205,Morille
08-37-206,Moríñigo
08-37-207,Moriscos
08-37-208,Moronta
08-37-209,Mozárbez
08-37-211,Narros de Matalayegua
08-37-212,Navacarros
08-37-213,Nava de Béjar
08-37-214,Nava de Francia
08-37-215,Nava de Sotrobal
08-37-216,Navales
08-37-217,Navalmoral de Béjar
08-37-218,Navamorales
08-37-219,Navarredonda de la Rinconada
08-37-221,Navasfrías
08-37-222,Negrilla de Palencia
08-37-223,Olmedo de Camaces
08-37-224,"Orbada, La"
08-37-225,Pajares de la Laguna
08-37-226,Palacios del Arzobispo
08-37-228,Palaciosrubios
08-37-229,Palencia de Negrilla
08-37-230,Parada de Arriba
08-37-231,Parada de Rubiales
08-37-232,Paradinas de San Juan
08-37-233,Pastores
08-37-234,"Payo, El"
08-37-235,Pedraza de Alba
08-37-236,Pedrosillo de Alba
08-37-237,Pedrosillo de los Aires
08-37-238,Pedrosillo el Ralo
08-37-239,"Pedroso de la Armuña, El"
08-37-240,Pelabravo
08-37-241,Pelarrodríguez
08-37-242,Pelayos
08-37-243,"Peña, La"
08-37-244,Peñacaballera
08-37-245,Peñaparda
08-37-246,Peñaranda de Bracamonte
08-37-247,Peñarandilla
08-37-248,Peralejos de Abajo
08-37-249,Peralejos de Arriba
08-37-250,Pereña de la Ribera
08-37-251,Peromingo
08-37-252,Pinedas
08-37-253,"Pino de Tormes, El"
08-37-254,Pitiegua
08-37-255,Pizarral
08-37-256,Poveda de las Cintas
08-37-257,Pozos de Hinojo
08-37-258,Puebla de Azaba
08-37-259,Puebla de San Medel
08-37-260,Puebla de Yeltes
08-37-261,Puente del Congosto
08-37-262,Puertas
08-37-263,Puerto de Béjar
08-37-264,Puerto Seguro
08-37-265,Rágama
08-37-266,"Redonda, La"
08-37-267,Retortillo
08-37-268,"Rinconada de la Sierra, La"
08-37-269,Robleda
08-37-270,Robliza de Cojos
08-37-271,Rollán
08-37-272,Saelices el Chico
08-37-273,"Sagrada, La"
08-37-274,Salamanca
08-37-275,Saldeana
08-37-276,Salmoral
08-37-277,Salvatierra de Tormes
08-37-278,San Cristóbal de la Cuesta
08-37-279,Sancti-Spíritus
08-37-280,Sanchón de la Ribera
08-37-281,Sanchón de la Sagrada
08-37-282,Sanchotello
08-37-283,Sando
08-37-284,San Esteban de la Sierra
08-37-285,San Felices de los Gallegos
08-37-286,San Martín del Castañar
08-37-287,San Miguel de Valero
08-37-288,San Morales
08-37-289,San Muñoz
08-37-290,San Pedro del Valle
08-37-291,San Pedro de Rozados
08-37-292,San Pelayo de Guareña
08-37-293,Santa María de Sando
08-37-294,Santa Marta de Tormes
08-37-296,Santiago de la Puebla
08-37-297,Santibáñez de Béjar
08-37-298,Santibáñez de la Sierra
08-37-299,Santiz
08-37-300,"Santos, Los"
08-37-301,Sardón de los Frailes
08-37-302,Saucelle
08-37-303,"Sahugo, El"
08-37-304,Sepulcro-Hilario
08-37-305,Sequeros
08-37-306,Serradilla del Arroyo
08-37-307,Serradilla del Llano
08-37-309,"Sierpe, La"
08-37-310,Sieteiglesias de Tormes
08-37-311,Sobradillo
08-37-312,Sorihuela
08-37-313,Sotoserrano
08-37-314,Tabera de Abajo
08-37-315,"Tala, La"
08-37-316,Tamames
08-37-317,Tarazona de Guareña
08-37-318,Tardáguila
08-37-319,"Tejado, El"
08-37-320,Tejeda y Segoyuela
08-37-321,Tenebrón
08-37-322,Terradillos
08-37-323,Topas
08-37-324,Tordillos
08-37-325,"Tornadizo, El"
08-37-327,Torresmenudas
08-37-328,Trabanca
08-37-329,Tremedal de Tormes
08-37-330,Valdecarros
08-37-331,Valdefuentes de Sangusín
08-37-332,Valdehijaderos
08-37-333,Valdelacasa
08-37-334,Valdelageve
08-37-335,Valdelosa
08-37-336,Valdemierque
08-37-337,Valderrodrigo
08-37-338,Valdunciel
08-37-339,Valero
08-37-340,Valsalabroso
08-37-341,Valverde de Valdelacasa
08-37-342,Valverdón
08-37-343,Vallejera de Riofrío
08-37-344,Vecinos
08-37-345,Vega de Tirados
08-37-346,"Veguillas, Las"
08-37-347,"Vellés, La"
08-37-348,Ventosa del Río Almar
08-37-349,"Vídola, La"
08-37-350,Vilvestre
08-37-351,Villaflores
08-37-352,Villagonzalo de Tormes
08-37-353,Villalba de los Llanos
08-37-354,Villamayor
08-37-355,Villanueva del Conde
08-37-356,Villar de Argañán
08-37-357,Villar de Ciervo
08-37-358,Villar de Gallimazo
08-37-359,Villar de la Yegua
08-37-360,Villar de Peralonso
08-37-361,Villar de Samaniego
08-37-362,Villares de la Reina
08-37-363,Villares de Yeltes
08-37-364,Villarino de los Aires
08-37-365,Villarmayor
08-37-366,Villarmuerto
08-37-367,Villasbuenas
08-37-368,Villasdardo
08-37-369,Villaseco de los Gamitos
08-37-370,Villaseco de los Reyes
08-37-371,Villasrubias
08-37-372,Villaverde de Guareña
08-37-373,Villavieja de Yeltes
08-37-374,Villoria
08-37-375,Villoruela
08-37-376,Vitigudino
08-37-377,Yecla de Yeltes
08-37-378,Zamarra
08-37-379,Zamayón
08-37-380,Zarapicos
08-37-381,"Zarza de Pumareda, La"
08-37-382,Zorita de la Frontera
05-38-001,Adeje
05-38-002,Agulo
05-38-003,Alajeró
05-38-004,Arafo
05-38-005,Arico
05-38-006,Arona
05-38-007,Barlovento
05-38-008,Breña Alta
05-38-009,Breña Baja
05-38-010,Buenavista del Norte
05-38-011,Candelaria
05-38-012,Fasnia
05-38-013,Frontera
05-38-014,Fuencaliente de la Palma
05-38-015,Garachico
05-38-016,Garafía
05-38-017,Granadilla de Abona
05-38-018,"Guancha, La"
05-38-019,Guía de Isora
05-38-020,Güímar
05-38-021,Hermigua
05-38-022,Icod de los Vinos
05-38-023,San Cristóbal de La Laguna
05-38-024,"Llanos de Aridane, Los"
05-38-025,"Matanza de Acentejo, La"
05-38-026,"Orotava, La"
05-38-027,"Paso, El"
05-38-028,Puerto de la Cruz
05-38-029,Puntagorda
05-38-030,Puntallana
05-38-031,"Realejos, Los"
05-38-032,"Rosario, El"
05-38-033,San Andrés y Sauces
05-38-034,San Juan de la Rambla
05-38-035,San Miguel de Abona
05-38-036,San Sebastián de la Gomera
05-38-037,Santa Cruz de la Palma
05-38-038,Santa Cruz de Tenerife
05-38-039,Santa Úrsula
05-38-040,Santiago del Teide
05-38-041,"Sauzal, El"
05-38-042,"Silos, Los"
05-38-043,Tacoronte
05-38-044,"Tanque, El"
05-38-045,Tazacorte
05-38-046,Tegueste
05-38-047,Tijarafe
05-38-048,Valverde
05-38-049,Valle Gran Rey
05-38-050,Vallehermoso
05-38-051,"Victoria de Acentejo, La"
05-38-052,Vilaflor de Chasna
05-38-053,Villa de Mazo
05-38-901,"Pinar de El Hierro, El"
06-39-001,Alfoz de Lloredo
06-39-002,Ampuero
06-39-003,Anievas
06-39-004,Arenas de Iguña
06-39-005,Argoños
06-39-006,Arnuero
06-39-007,Arredondo
06-39-008,"Astillero, El"
06-39-009,Bárcena de Cicero
06-39-010,Bárcena de Pie de Concha
06-39-011,Bareyo
06-39-012,Cabezón de la Sal
06-39-013,Cabezón de Liébana
06-39-014,Cabuérniga
06-39-015,Camaleño
06-39-016,Camargo
06-39-017,Campoo de Yuso
06-39-018,Cartes
06-39-019,Castañeda
06-39-020,Castro-Urdiales
06-39-021,Cieza
06-39-022,Cillorigo de Liébana
06-39-023,Colindres
06-39-024,Comillas
06-39-025,"Corrales de Buelna, Los"
06-39-026,Corvera de Toranzo
06-39-027,Campoo de Enmedio
06-39-028,Entrambasaguas
06-39-029,Escalante
06-39-030,Guriezo
06-39-031,Hazas de Cesto
06-39-032,Hermandad de Campoo de Suso
06-39-033,Herrerías
06-39-034,Lamasón
06-39-035,Laredo
06-39-036,Liendo
06-39-037,Liérganes
06-39-038,Limpias
06-39-039,Luena
06-39-040,Marina de Cudeyo
06-39-041,Mazcuerras
06-39-042,Medio Cudeyo
06-39-043,Meruelo
06-39-044,Miengo
06-39-045,Miera
06-39-046,Molledo
06-39-047,Noja
06-39-048,Penagos
06-39-049,Peñarrubia
06-39-050,Pesaguero
06-39-051,Pesquera
06-39-052,Piélagos
06-39-053,Polaciones
06-39-054,Polanco
06-39-055,Potes
06-39-056,Puente Viesgo
06-39-057,Ramales de la Victoria
06-39-058,Rasines
06-39-059,Reinosa
06-39-060,Reocín
06-39-061,Ribamontán al Mar
06-39-062,Ribamontán al Monte
06-39-063,Rionansa
06-39-064,Riotuerto
06-39-065,"Rozas de Valdearroyo, Las"
06-39-066,Ruente
06-39-067,Ruesga
06-39-068,Ruiloba
06-39-069,San Felices de Buelna
06-39-070,San Miguel de Aguayo
06-39-071,San Pedro del Romeral
06-39-072,San Roque de Riomiera
06-39-073,Santa Cruz de Bezana
06-39-074,Santa María de Cayón
06-39-075,Santander
06-39-076,Santillana del Mar
06-39-077,Santiurde de Reinosa
06-39-078,Santiurde de Toranzo
06-39-079,Santoña
06-39-080,San Vicente de la Barquera
06-39-081,Saro
06-39-082,Selaya
06-39-083,Soba
06-39-084,Solórzano
06-39-085,Suances
06-39-086,"Tojos, Los"
06-39-087,Torrelavega
06-39-088,Tresviso
06-39-089,Tudanca
06-39-090,Udías
06-39-091,Valdáliga
06-39-092,Valdeolea
06-39-093,Valdeprado del Río
06-39-094,Valderredible
06-39-095,Val de San Vicente
06-39-096,Vega de Liébana
06-39-097,Vega de Pas
06-39-098,Villacarriedo
06-39-099,Villaescusa
06-39-100,Villafufre
06-39-101,Valle de Villaverde
06-39-102,Voto
08-40-001,Abades
08-40-002,Adrada de Pirón
08-40-003,Adrados
08-40-004,Aguilafuente
08-40-005,Alconada de Maderuelo
08-40-006,Aldealcorvo
08-40-007,Aldealengua de Pedraza
08-40-008,Aldealengua de Santa María
08-40-009,Aldeanueva de la Serrezuela
08-40-010,Aldeanueva del Codonal
08-40-012,Aldea Real
08-40-013,Aldeasoña
08-40-014,Aldehorno
08-40-015,Aldehuela del Codonal
08-40-016,Aldeonte
08-40-017,Anaya
08-40-018,Añe
08-40-019,Arahuetes
08-40-020,Arcones
08-40-021,Arevalillo de Cega
08-40-022,Armuña
08-40-024,Ayllón
08-40-025,Barbolla
08-40-026,Basardilla
08-40-028,Bercial
08-40-029,Bercimuel
08-40-030,Bernardos
08-40-031,Bernuy de Porreros
08-40-032,Boceguillas
08-40-033,Brieva
08-40-034,Caballar
08-40-035,Cabañas de Polendos
08-40-036,Cabezuela
08-40-037,Calabazas de Fuentidueña
08-40-039,Campo de San Pedro
08-40-040,Cantalejo
08-40-041,Cantimpalos
08-40-043,Carbonero el Mayor
08-40-044,Carrascal del Río
08-40-045,Casla
08-40-046,Castillejo de Mesleón
08-40-047,Castro de Fuentidueña
08-40-048,Castrojimeno
08-40-049,Castroserna de Abajo
08-40-051,Castroserracín
08-40-052,Cedillo de la Torre
08-40-053,Cerezo de Abajo
08-40-054,Cerezo de Arriba
08-40-055,Cilleruelo de San Mamés
08-40-056,Cobos de Fuentidueña
08-40-057,Coca
08-40-058,Codorniz
08-40-059,Collado Hermoso
08-40-060,Condado de Castilnovo
